Regional,Ano,Mês,Data,Ocorrência,Solicitação,Endereço,Bairro,Localidade,mE,mN,Grau de Risco,Data da Ação,Tipo da Ação,Observação
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"3a Travessa da Rua Guarani,71",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Antônio Carlos Farias, S/N",Linha do Tiro,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Dr. Dustan de Carvalho, 79",Caxangá,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Gilberto Trajano, 105",Linha do Tiro,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guaiára, 151",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guaiára, 151 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guaiára, 161",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guarani, 41",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guarani, 64",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guarani, 68 B",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Guarani, 79",Linha do Tiro,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Porto da Pedra, 141",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 01 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 1",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 10",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 11",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 11 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 12 4 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 12 C",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 12 C.1",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 13",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 14",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 14 B",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 14 C",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 15 B",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 2",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 23",Dois Unidos,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 28",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 4",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 48",Dois Unidos,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 5",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 63",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 64",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 65 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 65 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 66",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 66 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 70",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 724",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 8",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 8",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 9",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Rio Morno, 9 A",Linha do Tiro,Localidade Não Cadastrada,,,,6/3/2015,Análise Visual Estrutural,
Planície,2015,Março,6/3/2015,Imóveis Alagados,Vistoria Setor Alagado,"Rua Vereador Otacílio de Azevedo, 50",Brejo de Beberibe,Sem Localidade,,,,6/3/2015,,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 8 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 19",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 28",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 37",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 44",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 53",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 60",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 68",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno,81",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 100",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 18 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 14 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 12 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 10",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 8",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 6",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa Guapiaçu, 3 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guapiaçu, 190",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guapiaçu, 190 C",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 19",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 19 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 19 C",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 19 D",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 19 E",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 90",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 97",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 91",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 33",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani,86",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 87",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 88",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 85",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 82",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 84",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 81",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 351",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"1a Travessa da Rua Guarani, 89",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 2120",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 180",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 175 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 175 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1743",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1751",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1426",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1309",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1451",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1451 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1451 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 174 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 174",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 42",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 30",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 145",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 37",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 37 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 141",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,Rua Rio Morno - S/N Ao Lado do 77,Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 77",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 95",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 95 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 116",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 116 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 95",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 170",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 63 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 115",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 120",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 180",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 116",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 2120",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 1801",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 66",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 66 C",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 131",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 139",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 138",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 132",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 38",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 48",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 48 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 60",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 60 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 60 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 01",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"4a Travessa da Rua Guarani, 80 - Rua Rio Morno, 60 B",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarajá, 68",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Guarani, 55",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"Rua Rio Morno, 724",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 18 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 18 B.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 14 B.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 14 A.2",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 12 A.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 12",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 10.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 8.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 6.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 05.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 4.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 3 A",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 190.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
Planície,2015,Março,7/3/2015,Alagamentos,Vistoria Setor Alagado,"2a Travessa da Rua Guapiaçú, 190 B.1",Linha do Tiro,Sem Localidade,,,,7/3/2015,Análise Visual Estrutural,
